User ID,Route ID,Bike Region ID,Payment Plan,Start Hub,Start Area,Start Special Area,Start Latitude,Start Longitude,Start Date,Start Time,End Hub,End Area,End Special Area,End Latitude,End Longitude,End Date,End Time,Member Type,Trip Type,Bike ID,Bike Name,Distance [Miles],Duration,Rental Access Path,Multiple Rental,Ride cost,Fees,Bonuses,Total cost
347222,6145851,,MONTHLY PASS SUBSCRIPTION,HIGHLAND - FREEDOM TRAIL,Relay System,,33.761358333333334,-84.36591666666666,2018-04-01,06:54,,Relay System,,33.76491333333333,-84.35979166666667,2018-04-01,06:59,User,,11758,2566,0.73,00:05:13,keypad,false,0.0,0.0,0.0,0.0
660496,6146095,,MONTHLY PASS SUBSCRIPTION,JACKSON STREET BRIDGE,Relay System,,33.75955833333333,-84.37412833333333,2018-04-01,08:45,VIRTUAL HUB - GRANT PARK EAST,Relay System,,33.73999833333333,-84.37042333333333,2018-04-01,08:56,User,,10894,2615,1.66,00:11:32,keypad,false,0.0,0.0,0.0,0.0
651659,6146137,,STUDENT PASS SUBSCRIPTION,CENTRAL PARK,Relay System,,33.768405,-84.377665,2018-04-01,09:03,GEORGIA TECH - TRANSIT HUB,Relay System,,33.77271666666667,-84.397285,2018-04-01,09:12,User,,10837,2691,1.36,00:08:37,keypad,false,0.0,0.0,0.0,0.0
675779,6146156,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.78628166666667,-84.371515,2018-04-01,09:08,PIEDMONT PARK EAST,Relay System,,33.786285,-84.37143666666667,2018-04-01,09:30,User,,11778,2585,2.24,00:21:30,keypad,true,0.0,0.0,0.0,0.0
675779,6146159,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.786315,-84.37150333333334,2018-04-01,09:08,PIEDMONT PARK EAST,Relay System,,33.78628666666667,-84.37142,2018-04-01,09:29,User,,12360,1028,2.23,00:21:17,keypad,true,0.0,0.0,0.0,0.0
675779,6146160,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.78634,-84.37154,2018-04-01,09:08,PIEDMONT PARK EAST,Relay System,,33.78629,-84.371425,2018-04-01,09:30,User,,10870,2656,2.25,00:21:46,keypad,true,0.0,0.0,0.0,0.0
723917,6146241,,PAY AS YOU GO,TECH SQUARE ,Relay System,,33.77668666666667,-84.38919166666666,2018-04-01,09:31,MARTA - NORTH AVE ,Relay System,,33.77233666666667,-84.38703833333334,2018-04-01,10:25,User,,10835,2689,5.06,00:54:13,keypad,false,0.0,0.0,0.0,0.0
726665,6146245,,PAY AS YOU GO,WALTON SPRING PARK,Relay System,,33.75965166666667,-84.38933666666667,2018-04-01,09:34,,Relay System,,33.757125,-84.36425,2018-04-01,10:12,User,,12377,1044,2.58,00:38:08,keypad,true,0.0,0.0,0.0,0.0
267923,6146249,,PAY AS YOU GO hidden,GREENWOOD AVE BELTLINE,Relay System,,33.776775,-84.36517333333333,2018-04-01,09:36,GREENWOOD AVE BELTLINE,Relay System,,33.77672166666667,-84.36517,2018-04-01,10:24,User,,12361,1032,3.51,00:48:01,keypad,true,0.0,0.0,0.0,0.0
267923,6146252,,PAY AS YOU GO hidden,GREENWOOD AVE BELTLINE,Relay System,,33.776635,-84.36517666666667,2018-04-01,09:36,GREENWOOD AVE BELTLINE,Relay System,,33.77673333333333,-84.36516,2018-04-01,10:24,User,,11771,2578,3.5,00:48:23,keypad,true,0.0,0.0,0.0,0.0
267923,6146254,,PAY AS YOU GO hidden,GREENWOOD AVE BELTLINE,Relay System,,33.776718333333335,-84.36519833333334,2018-04-01,09:36,GREENWOOD AVE BELTLINE,Relay System,,33.776738333333334,-84.36521166666667,2018-04-01,10:24,User,,12553,2838,3.5,00:48:10,keypad,true,0.0,0.0,0.0,0.0
726665,6146258,,PAY AS YOU GO,WALTON SPRING PARK,Relay System,,33.759436666666666,-84.38965833333333,2018-04-01,09:36,,Relay System,,33.75714166666667,-84.364265,2018-04-01,10:13,User,,10851,2638,2.6,00:36:42,keypad,true,0.0,0.0,0.0,0.0
726665,6146268,,PAY AS YOU GO,WALTON SPRING PARK,Relay System,,33.75935166666667,-84.389505,2018-04-01,09:38,,Relay System,,33.757101666666664,-84.36426166666666,2018-04-01,10:13,User,,12709,2921,2.62,00:35:07,keypad,true,0.0,0.0,0.0,0.0
558959,6146320,,PAY AS YOU GO,PONCE - HIGHLAND,Relay System,,33.77324333333333,-84.35259333333333,2018-04-01,09:46,PONCE - HIGHLAND,Relay System,,33.773201666666665,-84.35258666666667,2018-04-01,11:18,User,,10800,2670,8.99,01:32:19,keypad,true,0.0,0.0,0.0,0.0
558959,6146325,,PAY AS YOU GO,PONCE - HIGHLAND,Relay System,,33.77321333333333,-84.35261833333334,2018-04-01,09:47,PONCE - HIGHLAND,Relay System,,33.77321166666667,-84.35261,2018-04-01,11:19,User,,12618,2884,8.49,01:32:47,keypad,true,0.0,0.0,0.0,0.0
558959,6146331,,PAY AS YOU GO,PONCE - HIGHLAND,Relay System,,33.773248333333335,-84.35259,2018-04-01,09:47,PONCE - HIGHLAND,Relay System,,33.773201666666665,-84.35254,2018-04-01,11:19,User,,10812,2680,8.35,01:31:41,keypad,true,0.0,0.0,0.0,0.0
558959,6146337,,PAY AS YOU GO,PONCE - HIGHLAND,Relay System,,33.77321166666667,-84.352455,2018-04-01,09:48,PONCE - HIGHLAND,Relay System,,33.77321666666667,-84.35254,2018-04-01,11:18,User,,12387,1022,8.41,01:30:32,keypad,true,0.0,0.0,0.0,0.0
267923,6146367,,PAY AS YOU GO hidden,,Relay System,,33.76490166666667,-84.35975333333333,2018-04-01,09:54,GREENWOOD AVE BELTLINE,Relay System,,33.776718333333335,-84.36519166666666,2018-04-01,10:24,User,,11758,2566,2.59,00:29:43,keypad,true,0.0,0.0,0.0,0.0
538519,6146412,,PAY AS YOU GO,,,,33.77753,-84.40750833333334,2018-04-01,10:08,TECH PARKWAY,Relay System,,33.77748666666667,-84.40764833333333,2018-04-01,10:28,User,,13187,2966*,1.64,00:20:02,mobile,false,0.0,0.0,0.0,0.0
726665,6146434,,PAY AS YOU GO,,Relay System,,33.757125,-84.36425,2018-04-01,10:14,,Relay System,,33.757125,-84.36425,2018-04-01,10:14,User,,12377,1044,0.0,00:00:02,keypad,false,0.0,0.0,0.0,0.0
519401,6146436,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,,33.771515,-84.39196333333334,2018-04-01,10:14,TECH SQUARE ,Relay System,,33.776878333333336,-84.38910166666666,2018-04-01,10:19,User,,11780,2587,0.54,00:04:26,keypad,false,0.0,0.0,0.0,0.0
726665,6146440,,PAY AS YOU GO,,Relay System,,33.757125,-84.36425,2018-04-01,10:15,,Relay System,,33.757125,-84.36425,2018-04-01,10:15,User,,12377,1044,0.0,00:00:06,keypad_phone_number,false,0.0,0.0,0.0,0.0
726800,6146454,,PAY AS YOU GO,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.782325,-84.36985,2018-04-01,10:17,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.78232,-84.36985833333334,2018-04-01,11:07,User,,12636,2894,2.79,00:49:57,mobile,false,0.0,0.0,0.0,0.0
726802,6146465,,PAY AS YOU GO,,,,33.782331666666664,-84.36982666666667,2018-04-01,10:21,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.78236833333333,-84.36984166666667,2018-04-01,11:10,User,,12495,2703,2.67,00:48:50,mobile,false,0.0,0.0,0.0,0.0
699403,6146472,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.735816666666665,-84.37353833333333,2018-04-01,10:23,GREENWOOD AVE BELTLINE,Relay System,,33.776736666666665,-84.36518333333333,2018-04-01,10:51,User,,12386,1023,3.63,00:28:14,mobile,false,0.0,0.0,0.0,0.0
699405,6146473,,MONTHLY PASS SUBSCRIPTION,GRANT PARK ,Relay System,,33.73591166666667,-84.37360333333334,2018-04-01,10:23,GREENWOOD AVE BELTLINE,Relay System,,33.77673166666667,-84.36517333333333,2018-04-01,10:51,User,,13768,2997,3.62,00:27:56,mobile,false,0.0,0.0,0.0,0.0
726761,6146496,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.786231666666666,-84.37135,2018-04-01,10:27,PIEDMONT PARK EAST,Relay System,,33.78633,-84.37149166666667,2018-04-01,13:36,User,,12407,2782,8.61,03:08:52,keypad,false,0.0,0.0,0.0,0.0
473643,6146517,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.78629,-84.37141166666666,2018-04-01,10:31,,,,33.77264666666667,-84.36483833333334,2018-04-02,15:44,User,,10870,2656,7.34,29:13:00,keypad,false,0.0,0.0,0.0,0.0
718956,6146529,,PAY AS YOU GO,INMAN PARK VILLAGE,Relay System,,33.761878333333335,-84.36005333333334,2018-04-01,10:33,,Relay System,,33.75718666666667,-84.36416,2018-04-01,10:43,User,,15867,1310*,0.52,00:09:10,keypad,false,0.0,0.0,0.0,0.0
433799,6146530,,PAY AS YOU GO,STUDIOPLEX,Relay System,,33.756755,-84.36652333333333,2018-04-01,10:33,HISTORIC FOURTH WARD PARK,Relay System,,33.770786666666666,-84.36542666666666,2018-04-01,10:51,User,,12390,1019,1.9,00:17:24,keypad,true,0.0,0.0,0.0,0.0
433799,6146532,,PAY AS YOU GO,STUDIOPLEX,Relay System,,33.756816666666666,-84.36656833333333,2018-04-01,10:34,HISTORIC FOURTH WARD PARK,Relay System,,33.77077666666667,-84.36546833333334,2018-04-01,10:52,User,,10881,2602,1.95,00:18:35,keypad,true,0.0,0.0,0.0,0.0
503037,6146555,,PAY AS YOU GO,PIEDMONT PARK WEST,Relay System,,33.78635333333333,-84.377925,2018-04-01,10:38,PIEDMONT PARK WEST,Relay System,,33.78640166666667,-84.37786333333334,2018-04-01,11:18,User,,12625,2874,2.7,00:40:55,mobile,false,0.0,0.0,0.0,0.0
544329,6146573,,MONTHLY PASS SUBSCRIPTION,,,,33.76372166666667,-84.358895,2018-04-01,10:40,PEACHTREE CENTER MALL,Relay System,,33.76000666666667,-84.386005,2018-04-01,11:26,User,,12665,2912,3.42,00:46:02,mobile,false,0.0,0.0,0.0,0.0
601084,6146582,,MONTHLY PASS SUBSCRIPTION,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.782333333333334,-84.36983833333333,2018-04-01,10:41,5TH & ARGONNE,Relay System,,33.775641666666665,-84.37773333333334,2018-04-01,12:35,User,,12403,1009,1.9,01:54:18,mobile,false,0.0,0.0,0.0,0.0
157613,6146587,,ANNUAL PASS,FAIRLIE-POPLAR DISTRICT,Relay System,,33.75562166666667,-84.39121666666666,2018-04-01,10:42,HARDY IVY PARK,Relay System,,33.76264666666667,-84.38736166666666,2018-04-01,10:47,User,,10857,2643,0.62,00:05:15,keypad,false,0.0,0.0,0.0,0.0
551294,6146594,,MONTHLY PASS SUBSCRIPTION,MARTA - ARTS CENTER ,Relay System,,33.78925,-84.386695,2018-04-01,10:43,KING OF POPS,Relay System,,33.76372166666667,-84.35892833333334,2018-04-01,11:15,User,,12623,2871,3.96,00:32:44,keypad,false,0.0,0.0,0.0,0.0
410774,6146606,,STUDENT PASS SUBSCRIPTION,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75763166666667,-84.36460166666667,2018-04-01,10:45,,Relay System,,33.77988166666667,-84.36808833333333,2018-04-01,11:02,User,,11747,2744,1.89,00:16:50,keypad,false,0.0,0.0,0.0,0.0
276632,6146616,,,VIRGINIA-HIGHLAND,Relay System,,33.782635,-84.35439,2018-04-01,10:47,VIRGINIA-HIGHLAND,Relay System,,33.782671666666666,-84.354405,2018-04-01,10:47,Admin,,11757,2567,0.0,00:00:20,keypad,false,0.0,0.0,0.0,0.0
726820,6146661,,EarthShare of GA - Annual Plan,CENTENNIAL OLYMPIC PARK,Relay System,,33.760353333333335,-84.394695,2018-04-01,10:53,CENTENNIAL OLYMPIC PARK,Relay System,,33.760403333333336,-84.39463166666667,2018-04-01,11:46,User,,12513,2759,3.39,00:53:07,keypad,false,0.0,0.0,0.0,0.0
726835,6146662,,EarthShare of GA - Annual Plan,CENTENNIAL OLYMPIC PARK,Relay System,,33.760355,-84.39467,2018-04-01,10:53,CENTENNIAL OLYMPIC PARK,Relay System,,33.76038166666667,-84.39464833333334,2018-04-01,11:47,User,,15865,1308*,3.23,00:53:46,keypad,false,0.0,0.0,0.0,0.0
726665,6146670,,PAY AS YOU GO,,Relay System,,33.75715833333334,-84.36442,2018-04-01,10:55,MARTA - NORTH AVE ,Relay System,,33.77239,-84.38701833333333,2018-04-01,11:36,User,,12377,1044,3.85,00:41:49,keypad,true,0.0,0.0,0.0,0.0
726665,6146674,,PAY AS YOU GO,,Relay System,,33.75704,-84.36452666666666,2018-04-01,10:55,MARTA - NORTH AVE ,Relay System,,33.77238,-84.38700666666666,2018-04-01,11:37,User,,12709,2921,3.84,00:41:39,keypad,true,0.0,0.0,0.0,0.0
726665,6146688,,PAY AS YOU GO,,Relay System,,33.75740666666667,-84.36337,2018-04-01,10:57,MARTA - NORTH AVE ,Relay System,,33.772378333333336,-84.387035,2018-04-01,11:37,User,,10851,2638,3.87,00:39:39,keypad,true,0.0,0.0,0.0,0.0
726849,6146701,,STUDENT PASS SUBSCRIPTION,14TH & HOWELL MILL,Relay System,,33.78588833333333,-84.41083833333333,2018-04-01,11:00,14TH & HOWELL MILL,Relay System,,33.78588833333333,-84.41083833333333,2018-04-01,11:00,User,,10878,2664,0.0,00:00:08,keypad,false,0.0,0.0,0.0,0.0
576474,6146705,,Bike Share Champions,MARTA - WEST END ,Relay System,,33.736956666666664,-84.41379,2018-04-01,11:00,MARTA - WEST END ,Relay System,,33.736943333333336,-84.413805,2018-04-01,12:12,User,,10843,2697,7.75,01:11:34,keypad_rfid_card,true,0.0,0.0,0.0,0.0
726873,6146711,,EarthShare of GA - Annual Plan,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.782383333333335,-84.36987,2018-04-01,11:00,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.782355,-84.36981333333334,2018-04-01,11:55,User,,12565,2850,5.6,00:54:23,keypad,false,0.0,0.0,0.0,0.0
726849,6146710,,STUDENT PASS SUBSCRIPTION,14TH & HOWELL MILL,Relay System,,33.78588833333333,-84.41083833333333,2018-04-01,11:00,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75760666666667,-84.3647,2018-04-01,11:36,User,,10878,2664,4.98,00:35:34,keypad,false,0.0,0.0,0.0,0.0
576474,6146715,,Bike Share Champions,MARTA - WEST END ,Relay System,,33.73693333333333,-84.41374,2018-04-01,11:02,MARTA - WEST END ,Relay System,,33.73697166666667,-84.41375833333333,2018-04-01,11:04,User,,11765,2572,0.11,00:02:07,keypad_rfid_card,true,0.0,0.0,0.0,0.0
410774,6146730,,STUDENT PASS SUBSCRIPTION,,Relay System,,33.77988166666667,-84.36808833333333,2018-04-01,11:03,OUTWRIGHT STATION,Relay System,,33.78174166666667,-84.37914,2018-04-01,11:11,User,,11747,2744,0.8,00:08:30,keypad,false,0.0,0.0,0.0,0.0
576474,6146748,,Bike Share Champions,MARTA - WEST END ,Relay System,,33.73701,-84.41376833333334,2018-04-01,11:05,MARTA - WEST END ,Relay System,,33.73692833333333,-84.41381666666666,2018-04-01,12:12,User,,13177,2958*,7.64,01:06:17,keypad_rfid_card,true,0.0,0.0,0.0,0.0
726881,6146750,,EarthShare of GA - Annual Plan,,,,33.78234,-84.36988,2018-04-01,11:06,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.78234833333333,-84.369835,2018-04-01,11:55,User,,13762,2996,5.6,00:49:05,keypad,false,0.0,0.0,0.0,0.0
335167,6146755,,STUDENT PASS SUBSCRIPTION,,Relay System,,33.7531,-84.39077333333333,2018-04-01,11:07,GEORGIA TECH - CRC,Relay System,,33.77551166666667,-84.40243666666667,2018-04-01,11:26,User,,10852,2639,2.06,00:18:36,keypad,false,0.0,0.0,0.0,0.0
726886,6146766,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.78623833333333,-84.37137666666666,2018-04-01,11:09,PIEDMONT PARK EAST,Relay System,,33.786316666666664,-84.371415,2018-04-01,11:28,User,,12360,1028,0.82,00:19:32,keypad,true,0.0,0.0,0.0,0.0
726886,6146770,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.786253333333335,-84.37146833333334,2018-04-01,11:09,PIEDMONT PARK EAST,Relay System,,33.786305,-84.37141166666666,2018-04-01,11:27,User,,11778,2585,0.89,00:17:59,keypad,true,0.0,0.0,0.0,0.0
602807,6146811,,MONTHLY PASS SUBSCRIPTION,,Relay System,,33.770065,-84.362405,2018-04-01,11:15,5TH & ARGONNE,Relay System,,33.77551833333333,-84.377675,2018-04-01,11:27,User,,12570,2841,1.37,00:11:29,keypad,false,0.0,0.0,0.0,0.0
726898,6146824,,PAY AS YOU GO,ATLANTIC STATION,Relay System,,33.79149833333334,-84.39625333333333,2018-04-01,11:18,ATLANTIC STATION,Relay System,,33.791533333333334,-84.39638333333333,2018-04-01,12:00,User,,10839,2693,3.0,00:42:09,keypad,false,0.0,0.0,0.0,0.0
517993,6146843,,SNAP PASS SUBSCRIPTION,TECH SQUARE ,Relay System,,33.776935,-84.38892833333334,2018-04-01,11:21,HISTORIC FOURTH WARD PARK,Relay System,,33.77083,-84.36553666666667,2018-04-01,12:08,User,,12711,2926,4.28,00:46:26,keypad,false,0.0,0.0,0.0,0.0
726736,6146841,,SNAP PASS SUBSCRIPTION,,Relay System,,33.776378333333334,-84.38921,2018-04-01,11:21,HISTORIC FOURTH WARD PARK,Relay System,,33.77081,-84.36546333333334,2018-04-01,12:08,User,,11780,2587,4.31,00:47:14,keypad,false,0.0,0.0,0.0,0.0
726916,6146872,,EarthShare of GA - Annual Plan,PIEDMONT PARK EAST,Relay System,,33.78620333333333,-84.371365,2018-04-01,11:26,PIEDMONT PARK EAST,Relay System,,33.78620333333333,-84.371365,2018-04-01,11:24,User,,12656,2855,0.01,-1:58:43,keypad,false,0.0,0.0,0.0,0.0
726916,6146873,,EarthShare of GA - Annual Plan,PIEDMONT PARK EAST,Relay System,,33.78608666666667,-84.371305,2018-04-01,11:27,PIEDMONT PARK EAST,Relay System,,33.78608666666667,-84.371305,2018-04-01,11:26,User,,12656,2855,0.01,-1:58:57,keypad,false,0.0,0.0,0.0,0.0
726916,6146896,,EarthShare of GA - Annual Plan,,,,33.785131666666665,-84.37269166666667,2018-04-01,11:32,,,,33.785131666666665,-84.37269166666667,2018-04-01,11:32,User,,12656,2855,0.0,00:00:16,keypad,false,0.0,0.0,0.0,0.0
726929,6146899,,PAY AS YOU GO,OUTWRIGHT STATION,Relay System,,33.781758333333336,-84.37913333333333,2018-04-01,11:33,OUTWRIGHT STATION,Relay System,,33.78176666666667,-84.37910333333333,2018-04-01,12:13,User,,11747,2744,4.56,00:40:30,keypad,false,0.0,0.0,0.0,0.0
720253,6146918,,MONTHLY PASS SUBSCRIPTION,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.757641666666665,-84.364685,2018-04-01,11:36,GREENWOOD AVE BELTLINE,Relay System,,33.77673333333333,-84.365145,2018-04-01,11:56,User,,13766,2995,2.0,00:20:05,keypad,false,0.0,0.0,0.0,0.0
276632,6146920,,,GREENWOOD AVE BELTLINE,Relay System,,33.776745,-84.36518833333334,2018-04-01,11:36,GREENWOOD AVE BELTLINE,Relay System,,33.776745,-84.36518833333334,2018-04-01,11:36,Admin,,11771,2578,0.0,00:00:07,keypad,true,0.0,0.0,0.0,0.0
276632,6146921,,,GREENWOOD AVE BELTLINE,Relay System,,33.776815,-84.36518,2018-04-01,11:36,GREENWOOD AVE BELTLINE,Relay System,,33.776801666666664,-84.36515833333333,2018-04-01,11:36,Admin,,12361,1032,0.0,00:00:08,keypad,true,0.0,0.0,0.0,0.0
622274,6146930,,STUDENT PASS SUBSCRIPTION,,Relay System,,33.79238333333333,-84.352795,2018-04-01,11:37,INMAN PARK VILLAGE,Relay System,,33.76190833333333,-84.35992,2018-04-01,11:56,User,,11736,2730,2.58,00:19:11,mobile,false,0.0,0.0,0.0,0.0
726925,6146966,,PAY AS YOU GO,JACKSON STREET BRIDGE,Relay System,,33.75953166666667,-84.37419166666666,2018-04-01,11:41,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75759333333333,-84.36458333333333,2018-04-01,12:42,User,,10908,2629,5.45,01:00:25,web,true,0.0,0.0,0.0,0.0
726925,6146995,,PAY AS YOU GO,JACKSON STREET BRIDGE,Relay System,,33.759566666666665,-84.37418166666667,2018-04-01,11:46,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.7576,-84.36472,2018-04-01,12:44,User,,12705,2925,5.52,00:58:21,keypad,true,0.0,0.0,0.0,0.0
726925,6147004,,PAY AS YOU GO,JACKSON STREET BRIDGE,Relay System,,33.75948833333333,-84.37415166666666,2018-04-01,11:47,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75759333333333,-84.36467666666667,2018-04-01,12:45,User,,11750,2747,5.53,00:58:08,keypad,true,0.0,0.0,0.0,0.0
718956,6147012,,PAY AS YOU GO,,,,33.75745666666667,-84.364235,2018-04-01,11:48,HISTORIC FOURTH WARD PARK,Relay System,,33.770806666666665,-84.36543833333333,2018-04-01,11:46,User,,15867,1310*,6.81,-1:58:46,keypad,false,0.0,0.0,0.0,0.0
726925,6147019,,PAY AS YOU GO,JACKSON STREET BRIDGE,Relay System,,33.759496666666664,-84.37410166666666,2018-04-01,11:48,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75758,-84.36454833333333,2018-04-01,12:43,User,,12662,2909,5.49,00:54:53,keypad,true,0.0,0.0,0.0,0.0
726970,6147024,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.78617833333333,-84.37147166666666,2018-04-01,11:49,PIEDMONT PARK EAST,Relay System,,33.786298333333335,-84.37140833333333,2018-04-01,12:37,User,,11778,2585,2.09,00:47:37,keypad_phone_number,true,0.0,0.0,0.0,0.0
726970,6147042,,PAY AS YOU GO,PIEDMONT PARK EAST,Relay System,,33.78633333333333,-84.371325,2018-04-01,11:51,PIEDMONT PARK EAST,Relay System,,33.78629,-84.37139833333333,2018-04-01,12:36,User,,12360,1028,2.08,00:45:02,keypad_phone_number,true,0.0,0.0,0.0,0.0
