User ID,Route ID,Bike Region ID,Payment Plan,Start Hub,Start Area,Start Special Area,Start Latitude,Start Longitude,Start Date,Start Time,End Hub,End Area,End Special Area,End Latitude,End Longitude,End Date,End Time,Member Type,Trip Type,Bike ID,Bike Name,Distance [Miles],Duration,Rental Access Path,Multiple Rental,Ride cost,Fees,Bonuses,Total cost
618260,5445549,,PAY AS YOU GO,HIGHLAND - FREEDOM TRAIL,Relay System,,33.76148166666667,-84.36577666666666,2018-01-01,16:11,HIGHLAND - FREEDOM TRAIL,Relay System,,33.761446666666664,-84.36582,2018-01-01,16:36,User,,12426,2797,0.97,00:25:18,keypad,false,0.0,0.0,0.0,0.0
618262,5445548,,PAY AS YOU GO,HIGHLAND - FREEDOM TRAIL,Relay System,,33.76136,-84.365835,2018-01-01,16:11,HIGHLAND - FREEDOM TRAIL,Relay System,,33.761435,-84.36586,2018-01-01,16:35,User,,5823,2989,0.98,00:24:23,keypad,false,0.0,0.0,0.0,0.0
618275,5445609,,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,,33.760126666666665,-84.39471666666667,2018-01-01,16:28,MARTA - MIDTOWN  (NORTH),Relay System,,33.781555,-84.38617,2018-01-01,17:49,User,,12427,1002,2.9,01:21:19,keypad,true,7.8,0.0,0.0,7.8
280012,5445617,,Bike Share Champions,,,,33.75353166666667,-84.39093,2018-01-01,16:29,,Relay System,,33.74692,-84.42251666666667,2018-01-01,16:57,User,,13186,2965*,2.48,00:27:55,keypad,false,0.0,0.0,0.0,0.0
618275,5445618,,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,,33.760396666666665,-84.39449666666667,2018-01-01,16:29,MARTA - MIDTOWN  (NORTH),Relay System,,33.781506666666665,-84.38620666666667,2018-01-01,17:50,User,,12497,2701,2.93,01:20:09,keypad,true,12.15,0.0,0.0,12.15
618293,5445660,,PAY AS YOU GO,MARTA - MIDTOWN  (NORTH),Relay System,,33.78152,-84.38620333333333,2018-01-01,16:44,STATE & 11TH,Relay System,,33.783253333333334,-84.39891833333333,2018-01-01,17:01,User,,12704,2947,0.89,00:16:37,keypad,false,0.0,0.0,0.0,0.0
618294,5445663,,PAY AS YOU GO,MARTA - MIDTOWN  (NORTH),Relay System,,33.781551666666665,-84.38614333333334,2018-01-01,16:44,MARTA - MIDTOWN  (NORTH),Relay System,,33.781551666666665,-84.38614333333334,2018-01-01,16:44,User,,10847,2634,0.0,00:00:03,keypad,false,0.0,0.0,0.0,0.0
618294,5445669,,PAY AS YOU GO,MARTA - MIDTOWN  (NORTH),Relay System,,33.78152166666667,-84.38618333333334,2018-01-01,16:46,STATE & 11TH,Relay System,,33.783278333333335,-84.39890833333334,2018-01-01,17:00,User,,10847,2634,0.88,00:14:36,keypad,false,0.0,0.0,0.0,0.0
618301,5445694,,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,,33.77674833333333,-84.36521166666667,2018-01-01,16:55,GREENWOOD AVE BELTLINE,Relay System,,33.776711666666664,-84.36522833333333,2018-01-01,16:57,User,,10899,2620,0.0,00:02:01,mobile,false,0.0,0.0,0.0,0.0
618301,5445724,,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,,33.776691666666665,-84.36519166666666,2018-01-01,17:01,GREENWOOD AVE BELTLINE,Relay System,,33.77675833333333,-84.365215,2018-01-01,17:02,User,,12405,1027,0.0,00:00:13,mobile,false,0.0,0.0,0.0,0.0
618325,5445789,,PAY AS YOU GO,WALTON SPRING PARK,Relay System,,33.759501666666665,-84.38919,2018-01-01,17:17,MARTA - CIVIC CENTER ,Relay System,,33.76456833333334,-84.387675,2018-01-01,17:49,User,,12705,2925,2.1,00:32:38,keypad,false,0.45,0.0,0.0,0.45
618334,5445801,,PAY AS YOU GO,WALTON SPRING PARK,Relay System,,33.75953666666667,-84.38940333333333,2018-01-01,17:21,MARTA - CIVIC CENTER ,Relay System,,33.764806666666665,-84.38777666666667,2018-01-01,17:50,User,,12620,2870,2.14,00:28:28,keypad,false,0.0,0.0,0.0,0.0
280012,5445857,,Bike Share Champions,GSU MARTA,Relay System,,33.750733333333336,-84.38613666666667,2018-01-01,17:35,GSU MARTA,Relay System,,33.750915,-84.38587,2018-01-01,18:07,User,,12643,2862,1.12,00:31:50,keypad,false,0.0,0.0,0.0,0.0
384371,5446170,,MONTHLY PASS SUBSCRIPTION,JUNIPER & 14TH ST,Relay System,,33.78660166666667,-84.38153166666666,2018-01-01,18:56,MARTA - MIDTOWN  (NORTH),Relay System,,33.78156,-84.38609333333333,2018-01-01,19:00,User,,11748,2745,0.54,00:04:02,keypad,true,0.75,0.0,0.0,0.75
248891,5446229,,Bike Share Champions,OUTWRIGHT STATION,Relay System,,33.781685,-84.37935833333333,2018-01-01,19:17,GREENWOOD AVE BELTLINE,Relay System,,33.77677166666667,-84.36524166666666,2018-01-01,19:26,User,,15579,2999,1.04,00:09:23,keypad,true,0.0,0.0,0.0,0.0
248891,5446230,,Bike Share Champions,OUTWRIGHT STATION,Relay System,,33.781705,-84.37926333333333,2018-01-01,19:17,GREENWOOD AVE BELTLINE,Relay System,,33.77672166666667,-84.36516333333333,2018-01-01,19:27,User,,12718,2943,1.05,00:09:59,keypad,true,0.0,0.0,0.0,0.0
473630,5447097,,City of Atlanta Employee Pass,MARTA - GARNETT,Relay System,,33.74975166666667,-84.39482833333334,2018-01-02,06:13,CITY HALL,Relay System,,33.74845166666667,-84.39097666666666,2018-01-02,06:16,User,,12510,2758,0.28,00:03:09,keypad,false,0.0,0.0,0.0,0.0
487012,5447182,,THE COCA-COLA COMPANY,THE COCA-COLA COMPANY,Relay System,,33.769618333333334,-84.39618,2018-01-02,07:49,TECH SQUARE ,Relay System,,33.776848333333334,-84.38905,2018-01-02,07:59,User,,12360,1028,0.93,00:10:16,keypad,false,0.0,0.0,0.0,0.0
154453,5447224,,PAY AS YOU GO hidden,NELSON ST BRIDGE,Relay System,,33.75221,-84.39791833333334,2018-01-02,08:26,MARTA - GARNETT,Relay System,,33.74969333333333,-84.39487666666666,2018-01-02,08:31,User,,10850,2637,0.48,00:04:59,keypad,false,0.67,0.0,0.0,0.67
244308,5447232,,ABC Employees Monthly Plus Pass,,Relay System,,33.752448333333334,-84.35256166666667,2018-01-02,08:31,VIRTUAL HUB - ATLANTA BICYCLE COALITION,Relay System,,33.75250166666667,-84.35813666666667,2018-01-02,08:34,User,,12719,2918,0.32,00:03:33,keypad,false,0.0,0.0,-1.0,-1.0
394003,5447244,,ANNUAL PASS,MARTA - INMAN PARK ,Relay System,,33.75743,-84.353965,2018-01-02,08:38,PEACHTREE CENTER MALL,Relay System,,33.75988,-84.38603666666667,2018-01-02,09:02,User,,12553,2838,3.73,00:23:48,keypad,false,0.0,0.0,0.0,0.0
558082,5447370,,STUDENT PASS SUBSCRIPTION,STATE & 11TH,Relay System,,33.78328666666667,-84.39886166666666,2018-01-02,09:41,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.7752,-84.3963,2018-01-02,09:48,User,,12621,2868,0.72,00:06:57,keypad,false,0.0,0.0,0.0,0.0
497192,5447549,,STUDENT PASS SUBSCRIPTION,TECH PARKWAY,Relay System,,33.77755166666667,-84.407775,2018-01-02,10:51,GEORGIA TECH - TRANSIT HUB,Relay System,,33.772710000000004,-84.39727166666667,2018-01-02,10:57,User,,12699,2949,0.75,00:05:47,keypad,false,0.0,0.0,0.0,0.0
602164,5447576,,,Relay HQ (Deleted),Relay System,,33.737498333333335,-84.40903166666666,2018-01-02,11:00,Relay HQ (Deleted),Relay System,,33.7375,-84.40898666666666,2018-01-02,11:13,Admin,,12507,2773,0.0,00:12:56,keypad_rfid_card,false,0.0,0.0,0.0,0.0
540609,5447668,,Go Car-Lite,OUTWRIGHT STATION,Relay System,,33.78178666666667,-84.37920166666666,2018-01-02,11:18,,Relay System,,33.78623666666667,-84.37478333333334,2018-01-02,11:36,User,,12710,2924,1.02,00:17:48,keypad,false,0.0,2.5,0.0,2.5
540609,5447736,,Go Car-Lite,,Relay System,,33.78623666666667,-84.37478333333334,2018-01-02,11:37,MARTA - MIDTOWN  (NORTH),Relay System,,33.78156333333333,-84.38611333333333,2018-01-02,11:53,User,,12710,2924,0.98,00:16:29,keypad,false,0.0,0.0,-1.0,-1.0
511203,5447803,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.77537,-84.396215,2018-01-02,11:58,TECH SQUARE ,Relay System,,33.776985,-84.38919333333334,2018-01-02,12:03,User,,12651,2902,0.49,00:05:04,keypad,false,0.0,0.0,0.0,0.0
276632,5447905,,,,Relay System,,33.747991666666664,-84.39143,2018-01-02,12:24,CITY HALL,Relay System,,33.74814333333333,-84.39117833333333,2018-01-02,12:25,Admin,,12745,2896,0.02,00:01:00,keypad_rfid_card,false,0.0,0.0,0.0,0.0
501980,5447910,,PAY AS YOU GO,PIEDMONT PARK WEST,Relay System,,33.786363333333334,-84.378025,2018-01-02,12:25,HISTORIC FOURTH WARD PARK,Relay System,,33.77080333333333,-84.36545333333333,2018-01-02,12:39,User,,12476,2716,2.08,00:14:16,keypad,false,0.0,0.0,0.0,0.0
602164,5447936,,,Relay HQ (Deleted),Relay System,,33.73753833333333,-84.40906,2018-01-02,12:31,Relay HQ (Deleted),Relay System,,33.73753333333333,-84.409055,2018-01-02,12:32,Admin,,12639,2890,0.04,00:01:15,keypad_rfid_card,true,0.0,0.0,0.0,0.0
276632,5447948,,,CITY HALL,Relay System,,33.74810333333333,-84.391035,2018-01-02,12:35,CITY HALL,Relay System,,33.74825666666667,-84.39098,2018-01-02,12:35,Admin,,12499,2779,0.01,00:00:03,keypad,false,0.0,0.0,0.0,0.0
276632,5447955,,,CITY HALL,Relay System,,33.748311666666666,-84.39098666666666,2018-01-02,12:37,CITY HALL,Relay System,,33.74832,-84.391015,2018-01-02,12:38,Admin,,12499,2779,0.01,00:01:25,keypad,false,0.0,0.0,0.0,0.0
593562,5447971,,STUDENT PASS SUBSCRIPTION,AUC - WOODRUFF LIBRARY,Relay System,,33.75181333333333,-84.41329666666667,2018-01-02,12:40,AUC - WOODRUFF LIBRARY,Relay System,,33.75214,-84.413275,2018-01-02,12:42,User,,12478,2709,0.11,00:01:19,keypad,false,0.0,0.0,0.0,0.0
280012,5448012,,Bike Share Champions,,,,33.746935,-84.42244333333333,2018-01-02,12:52,,Relay System,,33.74739833333334,-84.39426333333333,2018-01-02,17:09,User,,13186,2965*,11.31,04:16:52,keypad,false,0.0,0.0,0.0,0.0
618540,5448057,,PAY AS YOU GO,PIEDMONT PARK WEST,Relay System,,33.786341666666665,-84.37801333333333,2018-01-02,13:01,PIEDMONT PARK WEST,Relay System,,33.786381666666664,-84.37790666666666,2018-01-02,14:13,User,,13195,2976*,1.63,01:11:36,keypad,false,6.3,0.0,0.0,6.3
589162,5448156,,PAY AS YOU GO,PIEDMONT PARK WEST,Relay System,,33.786363333333334,-84.37795666666666,2018-01-02,13:29,MARTA - MIDTOWN  (NORTH),Relay System,,33.781551666666665,-84.38618833333334,2018-01-02,14:07,User,,10883,2604,3.62,00:38:05,keypad,false,1.35,0.0,0.0,1.35
593562,5448158,,STUDENT PASS SUBSCRIPTION,HISTORIC WESTSIDE VILLAGE,Relay System,,33.754755,-84.41425666666666,2018-01-02,13:29,AUC - WOODRUFF LIBRARY,Relay System,,33.751975,-84.41337166666666,2018-01-02,13:32,User,,10852,2639,0.25,00:02:43,keypad,false,0.0,0.0,0.0,0.0
602164,5448172,,,Relay HQ (Deleted),Relay System,,33.73748833333333,-84.40905,2018-01-02,13:34,Relay HQ (Deleted),Relay System,,33.73746833333333,-84.40902333333334,2018-01-02,13:42,Admin,,5812,2984,0.04,00:08:07,keypad_rfid_card,false,0.0,0.0,0.0,0.0
275805,5448206,,PAY AS YOU GO hidden,,,,33.77542666666667,-84.35322166666667,2018-01-02,13:41,RANDOLPH & EDGEWOOD,Relay System,,33.754425,-84.36809166666667,2018-01-02,14:26,User,,13193,2980*,3.25,00:44:20,keypad,false,6.0,0.0,0.0,6.0
618554,5448224,,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,,33.776666666666664,-84.36523166666667,2018-01-02,13:47,PIEDMONT PARK WEST,Relay System,,33.786385,-84.37790166666667,2018-01-02,14:15,User,,15862,1305*,1.41,00:28:01,keypad,true,0.0,0.0,0.0,0.0
618554,5448231,,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,,33.776738333333334,-84.36522166666667,2018-01-02,13:48,PIEDMONT PARK WEST,Relay System,,33.786408333333334,-84.37790666666666,2018-01-02,14:15,User,,12511,2765,1.42,00:26:42,keypad,true,4.05,0.0,0.0,4.05
540609,5448317,,Go Car-Lite,MARTA - NORTH AVE ,Relay System,,33.77237,-84.38701833333333,2018-01-02,14:08,HISTORIC FOURTH WARD PARK,Relay System,,33.77078,-84.36547166666666,2018-01-02,14:23,User,,12391,1018,1.48,00:14:52,keypad,false,0.0,0.0,0.0,0.0
608274,5448370,,ANNUAL PASS,MARTA - FIVE POINTS ,Relay System,,33.75340833333333,-84.39087166666667,2018-01-02,14:21,HISTORIC FOURTH WARD PARK,Relay System,,33.770788333333336,-84.365465,2018-01-02,14:41,User,,11743,2990,3.31,00:19:48,mobile,false,0.0,0.0,0.0,0.0
501980,5448481,,PAY AS YOU GO,HISTORIC FOURTH WARD PARK,Relay System,,33.770785000000004,-84.36549666666667,2018-01-02,14:43,PIEDMONT PARK WEST,Relay System,,33.78640166666667,-84.37790833333334,2018-01-02,14:58,User,,12391,1018,2.08,00:15:14,keypad,false,0.15,0.0,0.0,0.15
567384,5448556,,STUDENT PASS SUBSCRIPTION,CENTRAL PARK,Relay System,,33.768458333333335,-84.37771166666667,2018-01-02,15:00,HISTORIC FOURTH WARD PARK,Relay System,,33.77079333333333,-84.36549333333333,2018-01-02,16:37,User,,10810,2678*,5.18,01:37:00,keypad,false,1.05,0.0,0.0,1.05
618602,5448559,,PAY AS YOU GO,CENTRAL PARK,Relay System,,33.76849833333333,-84.37769166666666,2018-01-02,15:00,HISTORIC FOURTH WARD PARK,Relay System,,33.77081833333333,-84.36549333333333,2018-01-02,16:37,User,,10846,2700,5.21,01:37:20,keypad,false,10.2,0.0,0.0,10.2
618628,5448742,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.775218333333335,-84.39628666666667,2018-01-02,15:43,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.775215,-84.396275,2018-01-02,15:44,User,,12683,2808,0.0,00:00:55,keypad,false,0.0,0.0,0.0,0.0
618628,5448752,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.775215,-84.396275,2018-01-02,15:44,TECH SQUARE ,Relay System,,33.77686666666666,-84.38917666666667,2018-01-02,15:59,User,,12683,2808,0.91,00:14:51,keypad,false,0.0,0.0,0.0,0.0
618638,5448767,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.775175,-84.39633166666667,2018-01-02,15:47,TECH SQUARE ,Relay System,,33.776895,-84.389175,2018-01-02,15:59,User,,11731,2728,0.78,00:12:24,keypad,false,0.0,0.0,0.0,0.0
618639,5448771,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.77532333333333,-84.39621333333334,2018-01-02,15:47,TECH SQUARE ,Relay System,,33.77688333333333,-84.38914833333334,2018-01-02,15:59,User,,12363,1029,0.89,00:11:39,keypad,false,0.0,0.0,0.0,0.0
364383,5448778,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - TRANSIT HUB,Relay System,,33.77279166666667,-84.39723666666667,2018-01-02,15:48,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,,33.77147,-84.39196333333334,2018-01-02,16:18,User,,12699,2949,0.38,00:29:34,keypad,false,0.0,0.0,0.0,0.0
618645,5448797,,PAY AS YOU GO,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.757575,-84.36474333333334,2018-01-02,15:51,,Relay System,,33.77263333333333,-84.364755,2018-01-02,16:08,User,,15867,1310*,1.27,00:17:25,mobile,false,0.0,2.0,0.0,2.0
618651,5448818,,PAY AS YOU GO,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75759,-84.36467166666667,2018-01-02,15:57,,Relay System,,33.772663333333334,-84.36486833333333,2018-01-02,16:09,User,,12419,2794,1.27,00:11:45,mobile,false,0.0,2.0,0.0,2.0
133737,5448856,,MONTHLY PASS SUBSCRIPTION,NELSON ST BRIDGE,Relay System,,33.75227,-84.39786666666667,2018-01-02,16:05,GSU ARTS & HUMANITIES BLDG,Relay System,,33.754255,-84.38640333333333,2018-01-02,16:14,User,,12562,2847,0.98,00:08:44,mobile,false,0.0,0.0,0.0,0.0
511203,5448873,,STUDENT PASS SUBSCRIPTION,TECH SQUARE ,Relay System,,33.776716666666665,-84.38908833333333,2018-01-02,16:10,MARTA - MIDTOWN  (NORTH),Relay System,,33.781585,-84.386165,2018-01-02,16:15,User,,12651,2902,0.52,00:04:47,keypad,false,0.0,0.0,0.0,0.0
618632,5448919,,MONTHLY PASS SUBSCRIPTION,MARTA - CIVIC CENTER ,Relay System,,33.76486166666667,-84.38782,2018-01-02,16:19,MARTA - CIVIC CENTER ,Relay System,,33.764805,-84.38782833333333,2018-01-02,16:19,User,,12554,2839,0.0,00:00:04,keypad,false,0.0,0.0,0.0,0.0
618632,5448921,,MONTHLY PASS SUBSCRIPTION,MARTA - CIVIC CENTER ,Relay System,,33.764805,-84.38782833333333,2018-01-02,16:19,MARTA - MIDTOWN  (NORTH),Relay System,,33.78160833333333,-84.38623333333334,2018-01-02,17:09,User,,12554,2839,4.56,00:49:31,keypad,false,0.0,0.0,0.0,0.0
618680,5449020,,PAY AS YOU GO,BUCKHEAD - TOWER PLACE,Relay System,,33.848391666666664,-84.369945,2018-01-02,16:42,BUCKHEAD - TOWER PLACE,Relay System,,33.84845833333333,-84.36999333333333,2018-01-02,17:13,User,,12373,1038,1.98,00:31:38,keypad,true,0.3,0.0,0.0,0.3
154453,5449019,,PAY AS YOU GO hidden,MARTA - GARNETT,Relay System,,33.749768333333336,-84.39483833333334,2018-01-02,16:42,NELSON ST BRIDGE,Relay System,,33.75218666666667,-84.39783166666666,2018-01-02,16:47,User,,12646,2867,0.51,00:05:44,keypad,true,0.8,0.0,0.0,0.8
618680,5449025,,PAY AS YOU GO,BUCKHEAD - TOWER PLACE,Relay System,,33.848325,-84.37027833333333,2018-01-02,16:43,BUCKHEAD - TOWER PLACE,Relay System,,33.84845333333333,-84.37002333333334,2018-01-02,17:13,User,,11749,2746,1.99,00:30:41,keypad,true,4.65,0.0,0.0,4.65
618681,5449027,,PAY AS YOU GO,PIEDMONT PARK WEST,Relay System,,33.78638,-84.37794833333334,2018-01-02,16:44,MARTA - CIVIC CENTER ,Relay System,,33.76460333333333,-84.38763833333333,2018-01-02,17:45,User,,12511,2765,5.9,01:00:40,keypad,false,4.65,0.0,0.0,4.65
618687,5449098,,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,,33.76044,-84.39463666666667,2018-01-02,16:59,HARDY IVY PARK,Relay System,,33.76273,-84.38730666666666,2018-01-02,17:48,User,,12392,1017,1.77,00:49:07,keypad,false,3.0,0.0,0.0,3.0
618688,5449103,,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,,33.760395,-84.39453333333333,2018-01-02,16:59,,,,33.761208333333336,-84.388705,2018-01-02,17:43,User,,11752,2749,1.71,00:43:51,keypad,true,2.1,0.0,0.0,2.1
618688,5449108,,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,,33.760468333333336,-84.39460833333334,2018-01-02,17:00,HARDY IVY PARK,Relay System,,33.76274,-84.38737,2018-01-02,17:48,User,,10812,2680,1.8,00:47:59,keypad,true,7.2,0.0,0.0,7.2
618689,5449110,,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,,33.76035,-84.39459666666667,2018-01-02,17:00,PEACHTREE CENTER MALL,Relay System,,33.759865,-84.38609333333333,2018-01-02,17:28,User,,10894,2615,1.32,00:28:02,keypad_phone_number,true,0.0,0.0,0.0,0.0
618688,5449114,,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,,33.760463333333334,-84.39458166666667,2018-01-02,17:01,CENTENNIAL OLYMPIC PARK,Relay System,,33.760463333333334,-84.394595,2018-01-02,17:50,User,,12479,2751,2.31,00:49:06,keypad,true,7.5,0.0,0.0,7.5
618689,5449119,,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,,33.76039333333333,-84.39458333333333,2018-01-02,17:02,PEACHTREE CENTER MALL,Relay System,,33.759908333333335,-84.38603666666667,2018-01-02,17:28,User,,12666,2905,1.33,00:26:19,keypad,true,4.05,0.0,0.0,4.05
394003,5449128,,ANNUAL PASS,HARDY IVY PARK,Relay System,,33.76274333333333,-84.387565,2018-01-02,17:03,MARTA - INMAN PARK ,Relay System,,33.757448333333336,-84.35386833333334,2018-01-02,17:20,User,,12380,1048,2.71,00:16:53,keypad,false,0.0,0.0,0.0,0.0
270383,5449150,,ANNUAL PASS,JACKSON STREET BRIDGE,Relay System,,33.759465,-84.37415833333333,2018-01-02,17:07,ATKINS PARK,Relay System,,33.77549166666667,-84.353215,2018-01-02,17:23,User,,12672,2815,2.03,00:15:47,keypad,false,0.0,0.0,0.0,0.0
133596,5449157,,ANNUAL PASS,MARTA - GARNETT,Relay System,,33.749745,-84.39483333333334,2018-01-02,17:09,CITY HALL,Relay System,,33.74840666666667,-84.39095,2018-01-02,17:16,User,,12466,2769,0.28,00:07:02,keypad,false,0.0,0.0,0.0,0.0
597883,5449169,,STUDENT PASS SUBSCRIPTION,MARTA - KING MEMORIAL ,Relay System,,33.75017666666667,-84.376145,2018-01-02,17:12,PARK & MEMORIAL,Relay System,,33.746505,-84.36961333333333,2018-01-02,17:17,User,,15658,2821,0.67,00:05:04,keypad,false,0.0,0.0,0.0,0.0
613808,5449289,,MONTHLY PASS SUBSCRIPTION,MARTA - PEACHTREE CENTER ,Relay System,,33.757885,-84.38805,2018-01-02,17:36,CENTRAL PARK,Relay System,,33.76843,-84.37770333333333,2018-01-02,17:59,User,,12552,2837 ,1.76,00:22:44,keypad,false,0.0,0.0,0.0,0.0
425810,5449314,,MONTHLY PASS SUBSCRIPTION,PONCE - HIGHLAND,Relay System,,33.773023333333335,-84.35242,2018-01-02,17:42,INMAN PARK VILLAGE,Relay System,,33.76189166666666,-84.359945,2018-01-02,17:49,User,,12500,2778,0.98,00:07:30,keypad,false,0.0,0.0,0.0,0.0
254586,5449346,,City of Atlanta Employee Pass,NELSON ST BRIDGE,Relay System,,33.75221666666667,-84.39784666666667,2018-01-02,17:48,MARTA - WEST END ,Relay System,,33.736956666666664,-84.41379,2018-01-02,18:22,User,,12646,2867,1.55,00:33:41,keypad,false,0.0,0.0,0.0,0.0
