User ID,Route ID,Payment Plan,Start Hub,Start Area,Start Latitude,Start Longitude,Start Date,Start Time,End Hub,End Area,End Latitude,End Longitude,End Date,End Time,Member Type,Trip Type,Bike ID,Bike Name,Distance [Miles],Duration,Rental Access Path,Multiple Rental,Ride cost,Fees,Bonuses,Total cost
436352,5038726,MONTHLY PASS SUBSCRIPTION,CENTRAL PARK,Relay System,33.768425,-84.37774666666667,2017-11-01,08:29,JUNIPER & 14TH ST,Relay System,33.78637,-84.382185,2017-11-01,08:41,User,,12360,1028,1.52,00:12:39,keypad,false,0.0,0.0,0.0,0.0
556433,5038748,MONTHLY PASS SUBSCRIPTION,MARTA - MIDTOWN  (NORTH),Relay System,33.781501666666664,-84.386225,2017-11-01,08:31,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,33.78230666666666,-84.36984666666666,2017-11-01,08:37,User,,11781,2588,1.03,00:06:08,keypad,false,0.0,0.0,0.0,0.0
358024,5038822,STUDENT PASS SUBSCRIPTION,TECH SQUARE ,Relay System,33.77676,-84.38898333333333,2017-11-01,08:44,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,33.77160166666667,-84.39198333333333,2017-11-01,08:47,User,,13764,2993,0.55,00:02:57,keypad,false,0.0,0.0,0.0,0.0
379904,5038825,ANNUAL PASS,MARTA - NORTH AVE ,Relay System,33.772333333333336,-84.38705666666667,2017-11-01,08:45,TECH SQUARE ,Relay System,33.77692166666667,-84.38909,2017-11-01,08:48,User,,12569,2842,0.45,00:03:21,keypad,false,0.0,0.0,0.0,0.0
254586,5038831,City of Atlanta Employee Pass,HISTORIC WESTSIDE VILLAGE,Relay System,33.75469833333333,-84.41417333333334,2017-11-01,08:46,,Relay System,33.75594,-84.39132,2017-11-01,09:08,User,,11742,2735*,2.04,00:21:47,keypad,false,0.0,2.0,0.0,2.0
413029,5038854,ANNUAL PASS,CENTRAL PARK,Relay System,33.76853666666667,-84.37760166666666,2017-11-01,08:49,MARTA - MIDTOWN  (NORTH),Relay System,33.781508333333335,-84.38618166666667,2017-11-01,09:03,User,,10830,2684,1.45,00:14:05,keypad,false,0.0,0.0,0.0,0.0
497647,5038873,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - TRANSIT HUB,Relay System,33.77278333333334,-84.39729666666666,2017-11-01,08:51,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,33.771478333333334,-84.39196,2017-11-01,08:55,User,,10842,2696,0.35,00:04:03,keypad,false,0.0,0.0,0.0,0.0
570001,5038897,SNAP PASS SUBSCRIPTION,MARTA - WEST END ,Relay System,33.737066666666664,-84.413725,2017-11-01,08:53,WEST END STATION,Relay System,33.73790833333334,-84.41756666666667,2017-11-01,08:57,User,,13772,2757,0.32,00:03:46,keypad,false,0.0,0.0,0.0,0.0
503799,5038921,STUDENT PASS SUBSCRIPTION,STATE & 11TH,Relay System,33.783385,-84.398975,2017-11-01,08:56,GEORGIA TECH - TRANSIT HUB,Relay System,33.77272,-84.397285,2017-11-01,09:05,User,,12429,2800,0.86,00:09:33,keypad,false,0.0,0.0,0.0,0.0
402627,5038923,,Relay HQ (Deleted),Relay System,33.73750666666667,-84.408985,2017-11-01,08:56,Relay HQ (Deleted),Relay System,33.73769166666666,-84.40867,2017-11-01,15:42,Admin,,12725,2931,0.51,06:45:51,keypad,true,0.0,0.0,0.0,0.0
583888,5038936,MONTHLY PASS SUBSCRIPTION,GREENWOOD AVE BELTLINE,Relay System,33.77680333333333,-84.365155,2017-11-01,08:58,HISTORIC FOURTH WARD PARK,Relay System,33.770808333333335,-84.36549166666667,2017-11-01,09:29,User,,11736,2730,1.04,00:30:16,keypad,false,0.0,0.0,0.0,0.0
402627,5038977,,,Relay System,33.736885,-84.40808666666666,2017-11-01,09:05,Relay HQ (Deleted),Relay System,33.737503333333336,-84.40908,2017-11-01,09:43,Admin,,12667,2904,0.1,00:38:47,keypad,true,0.0,0.0,0.0,0.0
402627,5039007,,Relay HQ (Deleted),Relay System,33.737625,-84.40901166666667,2017-11-01,09:08,Relay HQ (Deleted),Relay System,33.737433333333335,-84.40902666666666,2017-11-01,12:32,Admin,,12647,2851,0.06,03:23:57,keypad,true,0.0,0.0,0.0,0.0
369893,5039029,MONTHLY PASS SUBSCRIPTION,5TH & ARGONNE,Relay System,33.775513333333336,-84.37769166666666,2017-11-01,09:12,JUNIPER & 14TH ST,Relay System,33.78626833333333,-84.38212833333333,2017-11-01,09:20,User,,12483,2710,1.15,00:08:53,keypad,false,0.0,0.0,0.0,0.0
497647,5039050,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,33.77138166666667,-84.39190833333333,2017-11-01,09:14,GEORGIA TECH - CRC,Relay System,33.77554,-84.402465,2017-11-01,09:19,User,,10842,2696,0.77,00:04:56,keypad,false,0.0,0.0,0.0,0.0
559610,5039201,STUDENT PASS SUBSCRIPTION,JACKSON STREET BRIDGE,Relay System,33.75953666666667,-84.374165,2017-11-01,09:35,HISTORIC FOURTH WARD PARK,Relay System,33.770806666666665,-84.36553666666667,2017-11-01,09:49,User,,12549,2823,1.36,00:13:42,keypad,false,0.0,0.0,0.0,0.0
559745,5039208,STUDENT PASS SUBSCRIPTION,JACKSON STREET BRIDGE,Relay System,33.75952,-84.37416,2017-11-01,09:36,HISTORIC FOURTH WARD PARK,Relay System,33.770786666666666,-84.36555166666666,2017-11-01,09:48,User,,10829,2683,1.3,00:12:04,keypad,false,0.0,0.0,0.0,0.0
330277,5039244,ANNUAL PASS,MARTA - INMAN PARK ,Relay System,33.757641666666665,-84.35397333333333,2017-11-01,09:42,HISTORIC FOURTH WARD PARK,Relay System,33.770795,-84.365485,2017-11-01,09:50,User,,12661,2908,1.41,00:07:56,keypad,false,0.0,0.0,0.0,0.0
353909,5039248,STUDENT PASS SUBSCRIPTION,MARTA - MIDTOWN  (NORTH),Relay System,33.78170166666666,-84.38620333333333,2017-11-01,09:43,,Relay System,33.772505,-84.40444833333333,2017-11-01,10:08,User,,12648,2820,1.82,00:24:14,keypad,false,0.0,2.0,0.0,2.0
583896,5039267,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,33.76030166666666,-84.39444666666667,2017-11-01,09:47,CENTENNIAL OLYMPIC PARK,Relay System,33.76034833333333,-84.39452166666666,2017-11-01,09:47,User,,12698,2948,0.01,00:00:08,keypad,false,0.0,0.0,0.0,0.0
583896,5039281,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,33.76036833333333,-84.39454666666667,2017-11-01,09:48,CHEROKEE & WOODWARD,Relay System,33.745688333333334,-84.37332833333333,2017-11-01,10:55,User,,12510,2758,4.01,01:07:18,keypad,true,5.7,0.0,0.0,5.7
583896,5039288,PAY AS YOU GO,CENTENNIAL OLYMPIC PARK,Relay System,33.76034833333333,-84.39452166666666,2017-11-01,09:49,GRANT PARK ,Relay System,33.735838333333334,-84.373605,2017-11-01,10:31,User,,12698,2948,2.71,00:41:33,keypad,true,6.3,0.0,0.0,6.3
569659,5039298,,MARTA - KING MEMORIAL ,Relay System,33.750145,-84.37594333333334,2017-11-01,09:50,MARTA - GARNETT,Relay System,33.749795,-84.39486,2017-11-01,10:14,Admin,,11768,2575,1.88,00:24:44,keypad_rfid_card,false,0.0,0.0,0.0,0.0
583903,5039387,PAY AS YOU GO,FAIRLIE-POPLAR DISTRICT,Relay System,33.75564833333333,-84.39104166666667,2017-11-01,10:01,FAIRLIE-POPLAR DISTRICT,Relay System,33.75574,-84.391305,2017-11-01,10:30,User,,10878,2664,1.59,00:28:35,keypad_phone_number,false,0.0,0.0,0.0,0.0
332768,5039448,STUDENT PASS SUBSCRIPTION,TECH PARKWAY,Relay System,33.77753,-84.40781833333334,2017-11-01,10:08,GEORGIA TECH - CLOUGH BUILDING,Relay System,33.775173333333335,-84.39621333333334,2017-11-01,10:26,User,,12467,2768,1.17,00:17:06,keypad,false,0.0,0.0,0.0,0.0
330494,5039509,MONTHLY PASS SUBSCRIPTION,PIEDMONT PARK EAST,Relay System,33.78658333333333,-84.37111666666667,2017-11-01,10:17,OUTWRIGHT STATION,Relay System,33.781708333333334,-84.37929,2017-11-01,10:26,User,,11770,2577,0.87,00:08:59,keypad,false,0.0,0.0,0.0,0.0
516646,5039531,MONTHLY PASS SUBSCRIPTION,HARDY IVY PARK,Relay System,33.76294,-84.38756,2017-11-01,10:21,GEORGIA TECH - TRANSIT HUB,Relay System,33.772688333333335,-84.39719833333334,2017-11-01,10:30,User,,12681,2809,1.26,00:09:43,keypad,false,0.0,0.0,0.0,0.0
350126,5039588,ANNUAL PASS,5TH & ARGONNE,Relay System,33.775505,-84.37772833333334,2017-11-01,10:25,MARTA - ARTS CENTER ,Relay System,33.78930166666667,-84.38654666666666,2017-11-01,10:39,User,,10869,2655,1.52,00:14:10,keypad,false,0.0,0.0,0.0,0.0
497647,5039683,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CRC,Relay System,33.77552166666667,-84.40246166666667,2017-11-01,10:38,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,33.77147,-84.39197166666666,2017-11-01,10:42,User,,10842,2696,0.78,00:04:19,keypad,false,0.0,0.0,0.0,0.0
448026,5039778,MONTHLY PASS SUBSCRIPTION,NELSON ST BRIDGE,Relay System,33.75218666666667,-84.39801333333334,2017-11-01,10:46,,Relay System,33.757553333333334,-84.38795,2017-11-01,10:53,User,,11759,2565,0.92,00:07:12,keypad,false,0.0,2.0,0.0,2.0
350922,5039789,ANNUAL PASS,MARTA - MIDTOWN  (NORTH),Relay System,33.78135666666667,-84.38642833333333,2017-11-01,10:47,PIEDMONT PARK WEST,Relay System,33.786388333333335,-84.37803666666667,2017-11-01,11:00,User,,10830,2684,0.98,00:13:01,keypad,false,0.0,0.0,0.0,0.0
402627,5039921,,Relay HQ (Deleted),Relay System,33.737535,-84.40909166666667,2017-11-01,10:58,Relay HQ (Deleted),Relay System,33.737535,-84.40909166666667,2017-11-01,10:59,Admin,,12494,2704,0.0,00:00:48,keypad,true,0.0,0.0,0.0,0.0
402627,5039935,,Relay HQ (Deleted),Relay System,33.737535,-84.40909166666667,2017-11-01,11:00,Relay HQ (Deleted),Relay System,33.737536666666664,-84.409075,2017-11-01,11:01,Admin,,12494,2704,0.03,00:01:21,keypad,true,0.0,0.0,0.0,0.0
402627,5039955,,Relay HQ (Deleted),Relay System,33.737536666666664,-84.409075,2017-11-01,11:02,Relay HQ (Deleted),Relay System,33.73741,-84.409005,2017-11-01,12:32,Admin,,12494,2704,0.06,01:30:36,keypad,true,0.0,0.0,0.0,0.0
538140,5039996,STUDENT PASS SUBSCRIPTION,TECH PARKWAY,Relay System,33.77768666666667,-84.40765833333333,2017-11-01,11:06,GEORGIA TECH - CLOUGH BUILDING,Relay System,33.775256666666664,-84.39628166666667,2017-11-01,11:12,User,,12723,2933,1.01,00:06:09,keypad,false,0.0,0.0,0.0,0.0
497192,5040036,STUDENT PASS SUBSCRIPTION,TECH PARKWAY,Relay System,33.77730666666667,-84.40757666666667,2017-11-01,11:10,GEORGIA TECH - TRANSIT HUB,Relay System,33.772686666666665,-84.39726333333333,2017-11-01,11:15,User,,10845,2699,0.75,00:05:20,keypad,false,0.0,0.0,0.0,0.0
258226,5040058,Bike Share Champions,MARTA - INMAN PARK ,Relay System,33.757395,-84.35385666666667,2017-11-01,11:13,VIRTUAL HUB - ATLANTA BICYCLE COALITION,Relay System,33.752518333333335,-84.35819166666667,2017-11-01,11:24,User,,12406,2780,1.29,00:11:33,keypad,false,0.0,0.0,0.0,0.0
559733,5040088,MONTHLY PASS SUBSCRIPTION,5TH & ARGONNE,Relay System,33.775558333333336,-84.37778833333333,2017-11-01,11:15,JUNIPER & 14TH ST,Relay System,33.786365,-84.38207166666666,2017-11-01,11:25,User,,13180,2950*,1.13,00:10:09,mobile,false,0.0,0.0,0.0,0.0
511203,5040158,STUDENT PASS SUBSCRIPTION,,Relay System,33.77464833333333,-84.39470333333334,2017-11-01,11:21,TECH SQUARE ,Relay System,33.776923333333336,-84.38916166666667,2017-11-01,11:27,User,,12566,2845,0.66,00:05:37,keypad,false,0.0,0.0,-1.0,-1.0
399129,5040199,MONTHLY PASS SUBSCRIPTION,MARTA - MIDTOWN  (NORTH),Relay System,33.781733333333335,-84.38633166666666,2017-11-01,11:24,FEDERAL RESERVE BANK OF ATLANTA,Relay System,33.78321666666667,-84.38448,2017-11-01,11:27,User,,15658,2821,0.32,00:02:38,keypad,false,0.0,0.0,0.0,0.0
347222,5040237,MONTHLY PASS SUBSCRIPTION,HIGHLAND - FREEDOM TRAIL,Relay System,33.761315,-84.36585166666667,2017-11-01,11:26,PIEDMONT PARK WEST,Relay System,33.786368333333336,-84.37796166666666,2017-11-01,11:45,User,,12495,2703,2.84,00:19:00,keypad,false,0.0,0.0,0.0,0.0
421056,5040346,STUDENT PASS SUBSCRIPTION,STATE & 11TH,Relay System,33.783231666666666,-84.39889666666667,2017-11-01,11:35,TECH SQUARE ,Relay System,33.776895,-84.38909833333334,2017-11-01,11:42,User,,12381,1049,0.96,00:06:42,keypad,false,0.0,0.0,0.0,0.0
559745,5040388,STUDENT PASS SUBSCRIPTION,HISTORIC FOURTH WARD PARK,Relay System,33.770651666666666,-84.36546666666666,2017-11-01,11:39,JACKSON STREET BRIDGE,Relay System,33.759503333333335,-84.37419166666666,2017-11-01,11:55,User,,12424,1004,1.37,00:15:45,keypad,false,0.0,0.0,0.0,0.0
583951,5040390,PAY AS YOU GO,RANDOLPH & EDGEWOOD,Relay System,33.754385,-84.36791166666667,2017-11-01,11:39,,Relay System,33.764491666666665,-84.35047333333333,2017-11-01,11:52,User,,12718,2943,1.58,00:13:00,keypad,false,0.0,2.0,0.0,2.0
496381,5040457,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - WEST CAMPUS HOUSING ,Relay System,33.77875,-84.404645,2017-11-01,11:45,GEORGIA TECH - CLOUGH BUILDING,Relay System,33.77527,-84.396255,2017-11-01,11:50,User,,11769,2576,0.64,00:05:08,keypad,false,0.0,0.0,0.0,0.0
78103,5040616,,Relay HQ (Deleted),Relay System,33.73735,-84.408995,2017-11-01,11:56,Relay HQ (Deleted),Relay System,33.73733166666667,-84.40896666666667,2017-11-01,11:56,Admin,,12682,2807,0.0,00:00:16,keypad,false,0.0,0.0,0.0,0.0
358024,5040688,STUDENT PASS SUBSCRIPTION,,Relay System,33.77699166666667,-84.38985833333334,2017-11-01,12:01,GEORGIA TECH - CLOUGH BUILDING,Relay System,33.77525833333333,-84.39624666666667,2017-11-01,12:03,User,,12620,2870,0.57,00:02:53,keypad,false,0.0,0.0,-1.0,-1.0
306361,5040727,MONTHLY PASS SUBSCRIPTION,IRWIN & EASTSIDE BELTLINE ,Relay System,33.75768166666667,-84.36466833333333,2017-11-01,12:03,PIEDMONT PARK EAST,Relay System,33.786295,-84.371425,2017-11-01,12:19,User,,12557,2834,2.55,00:15:44,keypad,false,0.0,0.0,0.0,0.0
484319,5040769,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,33.77524666666667,-84.39619,2017-11-01,12:07,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,33.771545,-84.39206666666666,2017-11-01,12:14,User,,12397,1013,0.53,00:06:46,keypad,false,0.0,0.0,0.0,0.0
355152,5040777,ANNUAL PASS,VIRTUAL HUB - ATLANTA BICYCLE COALITION,Relay System,33.75250833333333,-84.35816166666666,2017-11-01,12:08,VIRTUAL HUB - ATLANTA BICYCLE COALITION,Relay System,33.752525,-84.358165,2017-11-01,12:49,User,,12632,2888,1.31,00:41:06,keypad,false,0.0,0.0,0.0,0.0
496189,5040795,ANNUAL PASS,HOME PARK,Relay System,33.781956666666666,-84.404365,2017-11-01,12:09,GEORGIA TECH - TRANSIT HUB,Relay System,33.772725,-84.39731833333333,2017-11-01,12:15,User,,12720,2929,0.8,00:06:02,keypad,false,0.0,0.0,0.0,0.0
545522,5040845,MONTHLY PASS SUBSCRIPTION,,Relay System,33.75979666666667,-84.38511166666666,2017-11-01,12:09,GEORGIA TECH - CRC,Relay System,33.77554833333333,-84.40249666666666,2017-11-01,12:23,User,,12644,2861,2.05,00:13:39,keypad,false,0.0,0.0,-1.0,-1.0
583951,5040811,PAY AS YOU GO,,Relay System,33.76443166666667,-84.35059166666667,2017-11-01,12:10,LITTLE FIVE POINTS,Relay System,33.764226666666666,-84.35073,2017-11-01,12:11,User,,12718,2943,0.02,00:00:49,keypad,false,0.0,0.0,-1.0,-1.0
281476,5040840,,WALTON SPRING PARK,Relay System,33.7592,-84.38946333333334,2017-11-01,12:12,WALTON SPRING PARK,Relay System,33.75933833333333,-84.38942166666666,2017-11-01,12:12,Admin,,10876,2662,0.01,00:00:05,keypad,false,0.0,0.0,0.0,0.0
379013,5040913,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,33.775315,-84.39626833333334,2017-11-01,12:17,GEORGIA TECH - CLOUGH BUILDING,Relay System,33.775236666666665,-84.39625166666667,2017-11-01,13:19,User,,12476,2716,0.58,01:01:22,keypad,false,0.0,0.0,0.0,0.0
280012,5041064,Bike Share Champions,,Relay System,33.74896833333333,-84.42392666666667,2017-11-01,12:30,,Relay System,33.74822833333333,-84.42336666666667,2017-11-01,13:31,User,,13176,2959*,0.13,01:01:05,keypad,false,0.0,0.0,0.0,0.0
583993,5041171,PAY AS YOU GO,5TH & ARGONNE,Relay System,33.775416666666665,-84.37781166666667,2017-11-01,12:39,5TH & ARGONNE,Relay System,33.775396666666666,-84.377775,2017-11-01,12:39,User,,11737,2740,0.0,00:00:04,keypad,false,0.0,0.0,0.0,0.0
