User ID,Route ID,Bike Region ID,Payment Plan,Start Hub,Start Area,Start Special Area,Start Latitude,Start Longitude,Start Date,Start Time,End Hub,End Area,End Special Area,End Latitude,End Longitude,End Date,End Time,Member Type,Trip Type,Bike ID,Bike Name,Distance [Miles],Duration,Rental Access Path,Multiple Rental,Ride cost,Fees,Bonuses,Total cost
497647,5846104,,STUDENT PASS SUBSCRIPTION,,,,33.78317666666667,-84.39889333333333,2018-03-01,08:52,GEORGIA TECH - CRC,Relay System,,33.77558,-84.40247666666667,2018-03-01,08:57,User,,12377,1044,0.68,00:05:11,keypad,false,0.0,0.0,0.0,0.0
633827,5846117,,MONTHLY PASS SUBSCRIPTION,LITTLE FIVE POINTS,Relay System,,33.76422,-84.350705,2018-03-01,08:54,JUNIPER & 14TH ST,Relay System,,33.78644,-84.38202666666666,2018-03-01,09:16,User,,12415,2790,3.19,00:21:19,mobile,false,0.0,0.0,0.0,0.0
543023,5846137,,STUDENT PASS SUBSCRIPTION,,Relay System,,33.77802166666667,-84.40790666666666,2018-03-01,08:58,TECH SQUARE ,Relay System,,33.776898333333335,-84.38910333333334,2018-03-01,09:08,User,,12380,1048,1.26,00:10:30,keypad_rfid_card,false,0.0,0.0,0.0,0.0
330277,5846185,,ANNUAL PASS,MARTA - INMAN PARK ,Relay System,,33.75740833333333,-84.35390833333334,2018-03-01,09:08,HISTORIC FOURTH WARD PARK,Relay System,,33.770795,-84.36548666666667,2018-03-01,09:22,User,,12710,2924,2.23,00:13:31,keypad,false,0.0,0.0,0.0,0.0
238687,5846200,,City of Atlanta Employee Pass,MARTA - FIVE POINTS ,Relay System,,33.753431666666664,-84.39110833333334,2018-03-01,09:11,CITY HALL,Relay System,,33.74836666666667,-84.390925,2018-03-01,09:16,User,,12405,1027,0.55,00:04:52,keypad,false,0.0,0.0,0.0,0.0
421056,5846204,,STUDENT PASS SUBSCRIPTION,HOME PARK,Relay System,,33.78194666666667,-84.40443833333333,2018-03-01,09:13,GEORGIA TECH - CRC,Relay System,,33.77552166666667,-84.40249666666666,2018-03-01,09:17,User,,10907,2628,0.55,00:04:54,keypad,false,0.0,0.0,0.0,0.0
394551,5846241,,PAY AS YOU GO,KING OF POPS,Relay System,,33.76359166666667,-84.35898833333333,2018-03-01,09:17,KING OF POPS,Relay System,,33.76369666666667,-84.35895666666667,2018-03-01,09:43,User,,12367,1036,1.66,00:25:59,keypad,false,0.0,0.0,0.0,0.0
673806,5846279,,PAY AS YOU GO,OUTWRIGHT STATION,Relay System,,33.78174,-84.37932,2018-03-01,09:24,OUTWRIGHT STATION,Relay System,,33.78176833333333,-84.37921166666666,2018-03-01,09:43,User,,11794,2734,2.79,00:18:19,keypad,false,0.0,0.0,0.0,0.0
667465,5846324,,MONTHLY PASS SUBSCRIPTION,MARTA - MIDTOWN  (NORTH),Relay System,,33.78141333333333,-84.38645666666666,2018-03-01,09:33,TECH SQUARE ,Relay System,,33.776941666666666,-84.38894833333333,2018-03-01,09:40,User,,10807,2675,0.53,00:06:41,keypad,false,0.0,0.0,0.0,0.0
497647,5846429,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CRC,Relay System,,33.775655,-84.40246666666667,2018-03-01,09:55,STATE & 11TH,Relay System,,33.783206666666665,-84.39891666666666,2018-03-01,09:58,User,,12377,1044,0.66,00:03:42,keypad,false,0.0,0.0,0.0,0.0
137988,5846468,,MONTHLY PASS SUBSCRIPTION,NELSON ST BRIDGE,Relay System,,33.752245,-84.39777166666667,2018-03-01,10:02,,Relay System,,33.758471666666665,-84.39781666666667,2018-03-01,10:05,User,,11771,2578,0.49,00:02:52,mobile,false,0.0,0.0,0.0,0.0
597905,5846495,,MONTHLY PASS SUBSCRIPTION,KING OF POPS,Relay System,,33.76365333333333,-84.35897833333334,2018-03-01,10:09,JUNIPER & 14TH ST,Relay System,,33.78635333333333,-84.38204,2018-03-01,10:25,User,,12367,1036,2.44,00:16:20,keypad,false,0.0,0.0,0.0,0.0
602164,5846498,,,,Relay System,,33.737555,-84.40905333333333,2018-03-01,10:09,,Relay System,,33.737388333333335,-84.40904166666667,2018-03-01,10:12,Admin,,11752,2749,0.01,00:03:04,keypad_rfid_card,true,0.0,0.0,0.0,0.0
421056,5846501,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CRC,Relay System,,33.77552166666667,-84.40249666666666,2018-03-01,10:11,HOME PARK,Relay System,,33.781985,-84.40436166666667,2018-03-01,10:14,User,,10907,2628,0.53,00:02:59,keypad,false,0.0,0.0,0.0,0.0
602164,5846507,,,,Relay System,,33.73755,-84.40907166666666,2018-03-01,10:11,,Relay System,,33.73740166666666,-84.408985,2018-03-01,10:16,Admin,,13764,2993,0.04,00:05:06,keypad_rfid_card,true,0.0,0.0,0.0,0.0
479241,5846641,,MONTHLY PASS SUBSCRIPTION,GREENWOOD AVE BELTLINE,Relay System,,33.776986666666666,-84.36512666666667,2018-03-01,10:31,GREENWOOD AVE BELTLINE,Relay System,,33.77676,-84.365245,2018-03-01,11:13,User,,11768,2575,2.6,00:42:05,keypad,false,0.0,0.0,0.0,0.0
421056,5846781,,STUDENT PASS SUBSCRIPTION,STATE & 11TH,Relay System,,33.783276666666666,-84.39887166666666,2018-03-01,10:48,TECH SQUARE ,Relay System,,33.776873333333334,-84.38911666666667,2018-03-01,10:54,User,,12550,2822,0.97,00:05:55,keypad,false,0.0,0.0,0.0,0.0
374808,5846796,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.77527666666667,-84.39624,2018-03-01,10:50,TECH SQUARE ,Relay System,,33.77690833333333,-84.389075,2018-03-01,10:56,User,,12542,2826,0.58,00:05:38,keypad_rfid_card,false,0.0,0.0,0.0,0.0
602164,5846803,,,,Relay System,,33.73755333333333,-84.40905166666667,2018-03-01,10:51,,Relay System,,33.737415,-84.40904,2018-03-01,10:53,Admin,,10881,2602,0.03,00:01:42,keypad_rfid_card,true,0.0,0.0,0.0,0.0
602164,5846806,,,,Relay System,,33.737516666666664,-84.40895333333333,2018-03-01,10:51,,Relay System,,33.737426666666664,-84.40901666666667,2018-03-01,10:57,Admin,,12724,2928,0.02,00:05:27,keypad_rfid_card,true,0.0,0.0,0.0,0.0
497192,5846869,,STUDENT PASS SUBSCRIPTION,TECH PARKWAY,Relay System,,33.77747166666666,-84.40775166666667,2018-03-01,10:58,GEORGIA TECH - TRANSIT HUB,Relay System,,33.77271833333333,-84.39730666666667,2018-03-01,11:05,User,,10871,2657,0.75,00:06:14,keypad,false,0.0,0.0,0.0,0.0
281476,5847001,,,HISTORIC FOURTH WARD PARK,Relay System,,33.770805,-84.36552166666667,2018-03-01,11:16,HISTORIC FOURTH WARD PARK,Relay System,,33.77079333333333,-84.36550166666666,2018-03-01,12:18,Admin,,12618,2884,4.14,01:02:39,keypad,true,0.0,0.0,0.0,0.0
281476,5847005,,,HISTORIC FOURTH WARD PARK,Relay System,,33.770783333333334,-84.36548333333333,2018-03-01,11:16,HISTORIC FOURTH WARD PARK,Relay System,,33.77079333333333,-84.36550166666666,2018-03-01,12:18,Admin,,12548,2824,4.16,01:01:57,keypad,true,0.0,0.0,0.0,0.0
379013,5847048,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - WEST CAMPUS HOUSING ,Relay System,,33.778713333333336,-84.40451,2018-03-01,11:20,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.775238333333334,-84.39631,2018-03-01,11:24,User,,12359,1030,0.63,00:04:04,keypad,false,0.0,0.0,0.0,0.0
379013,5847151,,STUDENT PASS SUBSCRIPTION,TECH SQUARE ,Relay System,,33.776873333333334,-84.38911666666667,2018-03-01,11:30,MARTA - MIDTOWN  (NORTH),Relay System,,33.781525,-84.38624166666666,2018-03-01,11:35,User,,12550,2822,0.52,00:04:27,keypad,false,0.0,0.0,0.0,0.0
673886,5847187,,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,,33.77695666666666,-84.36517833333333,2018-03-01,11:35,GREENWOOD AVE BELTLINE,Relay System,,33.776725,-84.365215,2018-03-01,12:05,User,,11768,2575,1.84,00:29:59,mobile,false,0.0,0.0,0.0,0.0
673901,5847199,,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,,33.776693333333334,-84.36517333333333,2018-03-01,11:37,GREENWOOD AVE BELTLINE,Relay System,,33.776755,-84.365205,2018-03-01,12:05,User,,10820,2681,1.67,00:28:09,mobile,false,0.0,0.0,0.0,0.0
673908,5847201,,PAY AS YOU GO,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.757583333333336,-84.36470666666666,2018-03-01,11:37,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75761833333333,-84.36468333333333,2018-03-01,12:19,User,,12713,2936,1.37,00:41:55,keypad,false,0.0,0.0,0.0,0.0
673894,5847213,,PAY AS YOU GO,GREENWOOD AVE BELTLINE,Relay System,,33.776898333333335,-84.36517666666667,2018-03-01,11:38,GREENWOOD AVE BELTLINE,Relay System,,33.77675,-84.36523,2018-03-01,12:08,User,,12639,2890,1.71,00:29:47,mobile,false,0.0,0.0,0.0,0.0
572123,5847247,,STUDENT PASS SUBSCRIPTION,TECH SQUARE ,Relay System,,33.77665,-84.389125,2018-03-01,11:42,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.77528,-84.39625333333333,2018-03-01,11:46,User,,12506,2760,0.76,00:04:24,keypad,false,0.0,0.0,0.0,0.0
344736,5847253,,ANNUAL PASS,PARK & MEMORIAL,Relay System,,33.74635,-84.36959833333333,2018-03-01,11:42,GSU MARTA,Relay System,,33.75093833333333,-84.38587833333334,2018-03-01,11:51,User,,11755,2569,1.31,00:08:51,keypad,false,0.0,0.0,0.0,0.0
602164,5847255,,,,Relay System,,33.73748666666667,-84.40905,2018-03-01,11:43,,Relay System,,33.737386666666666,-84.40905333333333,2018-03-01,11:50,Admin,,12411,2784,0.02,00:06:46,keypad_rfid_card,true,0.0,0.0,0.0,0.0
602164,5847260,,,,Relay System,,33.73748666666667,-84.409,2018-03-01,11:43,,Relay System,,33.73748666666667,-84.409,2018-03-01,11:44,Admin,,12425,2798,0.0,00:01:08,keypad_rfid_card,true,0.0,0.0,0.0,0.0
586382,5847296,,ANNUAL PASS,MARTA - MIDTOWN  (NORTH),Relay System,,33.781643333333335,-84.386185,2018-03-01,11:47,OUTWRIGHT STATION,Relay System,,33.78173666666667,-84.379295,2018-03-01,11:50,User,,12550,2822,0.41,00:03:19,keypad_phone_number,false,0.0,0.0,0.0,0.0
276632,5847511,,,MARTA - ARTS CENTER ,Relay System,,33.78908166666667,-84.38669333333333,2018-03-01,12:12,MARTA - ARTS CENTER ,Relay System,,33.789343333333335,-84.38659666666666,2018-03-01,12:13,Admin,,12617,2885,0.02,00:01:14,keypad,false,0.0,0.0,0.0,0.0
276632,5847553,,,MARTA - ARTS CENTER ,Relay System,,33.78935333333333,-84.38666333333333,2018-03-01,12:16,MARTA - ARTS CENTER ,Relay System,,33.78935333333333,-84.38666333333333,2018-03-01,12:16,Admin,,10835,2689,0.0,00:00:10,keypad,false,0.0,0.0,0.0,0.0
673908,5847598,,PAY AS YOU GO,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75761833333333,-84.36468333333333,2018-03-01,12:20,IRWIN & EASTSIDE BELTLINE ,Relay System,,33.75761833333333,-84.36468333333333,2018-03-01,12:20,User,,12713,2936,0.0,00:00:06,keypad,false,0.0,0.0,0.0,0.0
270255,5847620,,MONTHLY BASIC PASS SUBSCRIPTION,OUTWRIGHT STATION,Relay System,,33.781733333333335,-84.37927166666667,2018-03-01,12:23,,Relay System,,33.78022833333333,-84.36902333333333,2018-03-01,12:29,User,,11794,2734,0.76,00:06:08,mobile,false,0.0,0.0,0.0,0.0
569773,5847798,,STUDENT PASS SUBSCRIPTION,WALTON SPRING PARK,Relay System,,33.75956,-84.38909333333334,2018-03-01,12:42,GEORGIA TECH - TRANSIT HUB,Relay System,,33.772695,-84.39727333333333,2018-03-01,12:52,User,,11734,2732,1.25,00:09:17,keypad,false,0.0,0.0,0.0,0.0
667428,5847831,,STUDENT PASS SUBSCRIPTION,MARTA - INMAN PARK ,Relay System,,33.75721,-84.35381833333334,2018-03-01,12:46,LITTLE FIVE POINTS,Relay System,,33.76420666666667,-84.35070666666667,2018-03-01,12:52,User,,13191,2960*,0.61,00:05:57,keypad,false,0.0,0.0,0.0,0.0
308095,5847959,,MONTHLY PASS SUBSCRIPTION,GSU MARTA,Relay System,,33.750951666666666,-84.386315,2018-03-01,13:00,GSU MARTA,Relay System,,33.750835,-84.38585333333333,2018-03-01,14:08,User,,12509,2761,1.14,01:08:04,keypad,false,0.0,0.0,0.0,0.0
601827,5848101,,STUDENT PASS SUBSCRIPTION,CENTRAL PARK,Relay System,,33.76847,-84.37765666666667,2018-03-01,13:17,PIEDMONT &  AUBURN,Relay System,,33.755788333333335,-84.382245,2018-03-01,13:34,User,,12372,1037,1.15,00:16:55,keypad,false,0.0,0.0,0.0,0.0
601755,5848115,,STUDENT PASS SUBSCRIPTION,CENTRAL PARK,Relay System,,33.768405,-84.37773,2018-03-01,13:18,PIEDMONT &  AUBURN,Relay System,,33.75577333333333,-84.38227,2018-03-01,13:34,User,,12716,2938,1.15,00:15:54,keypad,false,0.0,0.0,0.0,0.0
643200,5848151,,MONTHLY PASS SUBSCRIPTION,PIEDMONT PARK WEST,Relay System,,33.78644666666667,-84.378005,2018-03-01,13:22,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.78228,-84.36986,2018-03-01,13:28,User,,10883,2604,0.82,00:05:56,keypad,false,0.0,0.0,0.0,0.0
621427,5848173,,SNAP PASS SUBSCRIPTION,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,,33.771521666666665,-84.39203,2018-03-01,13:24,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.775288333333336,-84.396325,2018-03-01,13:28,User,,10896,2617,0.54,00:03:26,mobile,false,0.0,0.0,0.0,0.0
621426,5848174,,SNAP PASS SUBSCRIPTION,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,,33.77151333333333,-84.39190166666667,2018-03-01,13:24,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.77521333333333,-84.39626666666666,2018-03-01,13:29,User,,12422,2796,0.55,00:04:20,mobile,false,0.0,0.0,0.0,0.0
602164,5848268,,,,Relay System,,33.737495,-84.40904333333333,2018-03-01,13:37,,Relay System,,33.737425,-84.40905,2018-03-01,13:42,Admin,,13767,1303,0.03,00:05:10,keypad_rfid_card,true,0.0,0.0,0.0,0.0
602164,5848270,,,,Relay System,,33.73757166666667,-84.408975,2018-03-01,13:37,,Relay System,,33.737478333333335,-84.40905833333333,2018-03-01,13:41,Admin,,12468,2766,0.03,00:03:45,keypad_rfid_card,true,0.0,0.0,0.0,0.0
344700,5848325,,ANNUAL PASS,MARTA - INMAN PARK ,Relay System,,33.75744666666667,-84.35374,2018-03-01,13:44,KING OF POPS,Relay System,,33.76369833333333,-84.35891833333334,2018-03-01,13:49,User,,10872,2658,0.67,00:05:12,keypad,false,0.0,0.0,0.0,0.0
555735,5848405,,MONTHLY PASS SUBSCRIPTION,,Relay System,,33.75989666666667,-84.38557166666666,2018-03-01,13:52,WOODRUFF PARK,Relay System,,33.756006666666664,-84.38849,2018-03-01,13:55,User,,10885,2606,0.61,00:03:33,keypad,false,0.0,0.0,0.0,0.0
281476,5848558,,,,Relay System,,33.75591166666667,-84.39093666666666,2018-03-01,14:08,,Relay System,,33.75591166666667,-84.39093666666666,2018-03-01,14:08,Admin,,12388,1020,0.0,00:00:02,keypad_rfid_card,false,0.0,0.0,0.0,0.0
569773,5848580,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - TRANSIT HUB,Relay System,,33.77272166666667,-84.39731833333333,2018-03-01,14:10,STATE & 11TH,Relay System,,33.78322,-84.39893000000001,2018-03-01,14:19,User,,11734,2732,0.93,00:08:21,keypad,false,0.0,0.0,0.0,0.0
586382,5848612,,ANNUAL PASS,OUTWRIGHT STATION,Relay System,,33.781965,-84.37916333333334,2018-03-01,14:16,MARTA - MIDTOWN  (NORTH),Relay System,,33.781595,-84.38617,2018-03-01,14:20,User,,12706,2920,0.41,00:04:42,keypad_phone_number,false,0.0,0.0,0.0,0.0
602164,5848647,,,,Relay System,,33.73753,-84.409025,2018-03-01,14:19,,Relay System,,33.737425,-84.40901,2018-03-01,14:27,Admin,,12700,2945,0.01,00:07:51,keypad_rfid_card,true,0.0,0.0,0.0,0.0
602164,5848649,,,,Relay System,,33.737541666666665,-84.40907833333333,2018-03-01,14:19,,Relay System,,33.73742333333333,-84.40906333333334,2018-03-01,14:30,Admin,,13186,2965*,0.02,00:10:31,keypad_rfid_card,true,0.0,0.0,0.0,0.0
568764,5848835,,ANNUAL PASS,MARTA - INMAN PARK ,Relay System,,33.757488333333335,-84.354005,2018-03-01,14:38,LITTLE FIVE POINTS,Relay System,,33.764208333333336,-84.35076666666667,2018-03-01,14:43,User,,10852,2639,0.6,00:04:37,mobile,false,0.0,0.0,0.0,0.0
534524,5848844,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - TRANSIT HUB,Relay System,,33.77274666666667,-84.397335,2018-03-01,14:39,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,,33.77144666666667,-84.39196,2018-03-01,14:42,User,,13196,2974,0.38,00:03:09,mobile,false,0.0,0.0,0.0,0.0
667428,5848847,,STUDENT PASS SUBSCRIPTION,LITTLE FIVE POINTS,Relay System,,33.76423166666667,-84.35064333333334,2018-03-01,14:39,MARTA - INMAN PARK ,Relay System,,33.75744666666667,-84.35387333333334,2018-03-01,14:47,User,,13191,2960*,0.62,00:08:11,keypad,false,0.0,0.0,0.0,0.0
586382,5848983,,ANNUAL PASS,MARTA - MIDTOWN  (NORTH),Relay System,,33.781353333333335,-84.38617,2018-03-01,14:53,OUTWRIGHT STATION,Relay System,,33.78172,-84.37926833333333,2018-03-01,15:06,User,,10797,2668,1.47,00:12:41,keypad_phone_number,false,0.0,0.0,0.0,0.0
593992,5849355,,STUDENT PASS SUBSCRIPTION,OUTWRIGHT STATION,Relay System,,33.78147666666667,-84.37913166666667,2018-03-01,15:26,HARDY IVY PARK,Relay System,,33.762735,-84.38736666666667,2018-03-01,15:44,User,,11747,2744,1.67,00:18:42,mobile,false,0.0,0.0,0.0,0.0
364383,5849549,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - TRANSIT HUB,Relay System,,33.77276333333333,-84.39727333333333,2018-03-01,15:47,GEORGIA TECH - BOBBY DODD STADIUM,Relay System,,33.77151166666667,-84.39199833333333,2018-03-01,16:18,User,,11764,2571,0.38,00:31:21,keypad,false,0.0,0.0,0.0,0.0
640939,5849555,,MONTHLY PASS SUBSCRIPTION,GEORGIA TECH - TRANSIT HUB,Relay System,,33.772776666666665,-84.39731833333333,2018-03-01,15:47,TECH PARKWAY,Relay System,,33.777483333333336,-84.40764166666666,2018-03-01,15:55,User,,10871,2657,0.74,00:07:46,keypad,false,0.0,0.0,0.0,0.0
646045,5849695,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - TRANSIT HUB,Relay System,,33.77267666666667,-84.39730833333333,2018-03-01,16:00,OUTWRIGHT STATION,Relay System,,33.781661666666665,-84.3793,2018-03-01,16:20,User,,10858,2644,1.96,00:19:24,mobile,false,0.0,0.0,0.0,0.0
586382,5849832,,ANNUAL PASS,OUTWRIGHT STATION,Relay System,,33.781775,-84.37914333333333,2018-03-01,16:12,MARTA - MIDTOWN  (NORTH),Relay System,,33.781551666666665,-84.38611333333333,2018-03-01,16:16,User,,12550,2822,0.41,00:03:56,keypad_phone_number,false,0.0,0.0,0.0,0.0
489068,5850024,,MONTHLY PASS SUBSCRIPTION,CENTRAL PARK,Relay System,,33.768406666666664,-84.37763,2018-03-01,16:32,JUNIPER & 14TH ST,Relay System,,33.78617833333333,-84.38210166666667,2018-03-01,16:42,User,,12428,1003,1.53,00:09:34,keypad,false,0.0,0.0,0.0,0.0
247364,5850058,,PAY AS YOU GO,MARTA - WEST END ,Relay System,,33.73704,-84.41385,2018-03-01,16:36,MARTA - WEST END ,Relay System,,33.736956666666664,-84.41380166666667,2018-03-01,16:57,User,,10878,2664,2.42,00:21:32,mobile,false,0.0,0.0,0.0,0.0
630309,5850067,,MONTHLY PASS SUBSCRIPTION,,Relay System,,33.772196666666666,-84.38776166666666,2018-03-01,16:37,STATE & 11TH,Relay System,,33.78326833333333,-84.39891833333333,2018-03-01,16:50,User,,12552,2837 ,1.52,00:13:35,keypad,false,0.0,0.0,0.0,0.0
374808,5850358,,STUDENT PASS SUBSCRIPTION,TECH SQUARE ,Relay System,,33.776983333333334,-84.38863166666667,2018-03-01,17:08,TECH PARKWAY,Relay System,,33.77750833333333,-84.40765833333333,2018-03-01,17:22,User,,12380,1048,1.68,00:13:52,keypad_rfid_card,false,0.0,0.0,0.0,0.0
630135,5850389,,STUDENT PASS SUBSCRIPTION,TECH SQUARE ,Relay System,,33.776515,-84.38904833333333,2018-03-01,17:11,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.77527666666667,-84.39621333333334,2018-03-01,17:16,User,,10807,2675,0.56,00:04:33,keypad,false,0.0,0.0,0.0,0.0
627776,5850410,,STUDENT PASS SUBSCRIPTION,GSU MARTA,Relay System,,33.75080333333333,-84.38560166666667,2018-03-01,17:14,HIGHLAND - FREEDOM TRAIL,Relay System,,33.76141333333333,-84.36586166666666,2018-03-01,17:23,User,,11755,2569,1.75,00:09:21,mobile,false,0.0,0.0,0.0,0.0
379013,5850443,,STUDENT PASS SUBSCRIPTION,GEORGIA TECH - CLOUGH BUILDING,Relay System,,33.77502833333333,-84.39637333333333,2018-03-01,17:16,GEORGIA TECH - WEST CAMPUS HOUSING ,Relay System,,33.778708333333334,-84.40460666666667,2018-03-01,17:21,User,,12506,2760,0.63,00:04:40,keypad,false,0.0,0.0,0.0,0.0
247364,5850446,,PAY AS YOU GO,MARTA - INMAN PARK ,Relay System,,33.75743166666667,-84.353985,2018-03-01,17:16,MARTA - INMAN PARK ,Relay System,,33.75762666666667,-84.35370166666667,2018-03-01,18:02,User,,12715,2939,5.99,00:45:26,mobile,false,0.0,0.0,0.0,0.0
510180,5850490,,STUDENT PASS SUBSCRIPTION,5TH & ARGONNE,Relay System,,33.775515,-84.37770666666667,2018-03-01,17:21,GSU ARTS & HUMANITIES BLDG,Relay System,,33.75423166666667,-84.38635166666667,2018-03-01,17:42,User,,12664,2911,1.98,00:20:40,keypad,false,0.0,0.0,0.0,0.0
660310,5850544,,MONTHLY PASS SUBSCRIPTION,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.78232333333333,-84.36977833333333,2018-03-01,17:28,PIEDMONT PARK & EASTSIDE BELTLINE,Relay System,,33.782356666666665,-84.369845,2018-03-01,17:54,User,,12454,2666,1.46,00:25:31,keypad,false,0.0,0.0,0.0,0.0
665475,5850563,,MONTHLY PASS SUBSCRIPTION,,Relay System,,33.75960333333333,-84.38577833333333,2018-03-01,17:30,HISTORIC FOURTH WARD PARK,Relay System,,33.77077833333333,-84.36546,2018-03-01,17:53,User,,12560,2833,3.53,00:23:05,keypad,false,0.0,0.0,0.0,0.0
